chain,triple,err_lucj,S0
newchain10,"(4, 6, 7)",609.6025881904543,1.372338495016349
newchain10,"(4, 6, 8)",643.7469316770192,4.035225561331047
newchain10,"(4, 6, 9)",586.2854928436523,4.917263581780013
newchain10,"(4, 7, 8)",632.1517077653533,4.409806189914861
newchain10,"(4, 7, 9)",570.4317670665482,5.291844210363828
newchain10,"(4, 8, 9)",575.6359744967101,7.954731276678525
newchain10,"(5, 6, 7)",608.9614665372256,1.3723384950163493
newchain10,"(5, 6, 8)",643.7972152961917,4.035225561331047
newchain10,"(5, 6, 9)",586.0978356723754,4.917263581780013
newchain10,"(5, 7, 8)",630.8976108947624,4.409806189914861
newchain10,"(5, 7, 9)",569.0260197612673,5.291844210363828
newchain10,"(5, 8, 9)",574.9614609426717,7.954731276678526
newchain10,"(6, 7, 8)",636.4118678331039,4.687150958038624
newchain10,"(6, 7, 9)",570.0815520134954,5.56918897848759
newchain10,"(6, 8, 9)",578.8013644623957,8.232076044802287
newchain10,"(7, 8, 9)",569.9818918407526,8.606656673386102
newchain11,"(0, 1, 2)",589.4050312396662,8.606656673386103
newchain11,"(0, 1, 3)",575.8122388174946,8.23207604480229
newchain11,"(0, 1, 4)",575.640657830979,7.954731276678526
newchain11,"(0, 1, 5)",579.3023303804991,7.954731276678526
newchain11,"(0, 1, 6)",574.0177549119671,8.23207604480229
newchain11,"(0, 1, 7)",551.908061048362,8.606656673386103
newchain11,"(0, 1, 8)",519.6125220324612,11.2695437397008
newchain11,"(0, 1, 9)",586.2345177349537,12.151581760149767
newchain11,"(0, 2, 3)",522.2452457954337,5.56918897848759
newchain11,"(0, 2, 4)",525.0022790374115,5.291844210363828
newchain11,"(0, 2, 5)",528.6717929160263,5.291844210363828
newchain11,"(0, 2, 6)",523.5746964895993,5.569188978487591
newchain11,"(0, 2, 7)",505.52902186156246,5.943769607071405
newchain11,"(0, 2, 8)",451.25736505878234,8.606656673386103
newchain11,"(0, 2, 9)",564.0860504191139,9.488694693835068
newchain11,"(0, 3, 4)",517.717072294853,4.917263581780013
newchain11,"(0, 3, 5)",520.337447443758,4.917263581780013
newchain11,"(0, 3, 6)",514.6439388443165,5.194608349903776
newchain11,"(0, 3, 7)",494.6883106001083,5.56918897848759
newchain11,"(0, 3, 8)",445.96488844410055,8.232076044802287
newchain11,"(0, 3, 9)",556.9406214352241,9.114114065251254
newchain11,"(0, 4, 5)",524.7853516313298,4.639918813656251
newchain11,"(0, 4, 6)",517.4295782482394,4.917263581780014
newchain11,"(0, 4, 7)",497.19941188781115,5.291844210363828
newchain11,"(0, 4, 8)",449.34794523771427,7.954731276678526
newchain11,"(0, 4, 9)",559.7811088627269,8.836769297127493
newchain11,"(0, 5, 6)",520.3255514788898,4.917263581780014
newchain11,"(0, 5, 7)",499.0586557462251,5.291844210363828
newchain11,"(0, 5, 8)",450.891830786345,7.954731276678526
newchain11,"(0, 5, 9)",562.4836045076273,8.836769297127493
newchain11,"(0, 6, 7)",493.92241033515205,5.569188978487591
newchain11,"(0, 6, 8)",449.06858086182046,8.23207604480229
newchain11,"(0, 6, 9)",554.1395600966812,9.114114065251254
newchain11,"(0, 7, 8)",434.66362426401963,8.606656673386103
newchain11,"(0, 7, 9)",538.2025349743369,9.488694693835068
newchain11,"(0, 8, 9)",459.5443666542742,12.151581760149767
newchain11,"(1, 2, 3)",619.6623526495957,4.687150958038624
newchain11,"(1, 2, 4)",618.1245990329077,4.409806189914862
newchain11,"(1, 2, 5)",622.3772993697638,4.409806189914862
newchain11,"(1, 2, 6)",619.1892700812432,4.687150958038625
newchain11,"(1, 2, 7)",597.4044277594448,5.0617315866224395
newchain11,"(1, 2, 8)",590.640323450069,7.724618652937137
newchain11,"(1, 2, 9)",596.1208680776462,8.606656673386103
newchain11,"(1, 3, 4)",608.3738488223913,4.035225561331047
newchain11,"(1, 3, 5)",611.5557943133965,4.035225561331047
newchain11,"(1, 3, 6)",607.9637219516743,4.31257032945481
newchain11,"(1, 3, 7)",584.280936798792,4.687150958038625
newchain11,"(1, 3, 8)",583.2836178553515,7.3500380243533225
newchain11,"(1, 3, 9)",584.8274752119664,8.23207604480229
newchain11,"(1, 4, 5)",611.6066638650279,3.7578807932072844
newchain11,"(1, 4, 6)",606.269456070236,4.035225561331047
newchain11,"(1, 4, 7)",582.3683233617212,4.409806189914862
newchain11,"(1, 4, 8)",582.0804373079085,7.0726932562295595
newchain11,"(1, 4, 9)",583.7082922435659,7.954731276678526
newchain11,"(1, 5, 6)",609.7837179635785,4.035225561331048
newchain11,"(1, 5, 7)",584.8264969295451,4.409806189914862
newchain11,"(1, 5, 8)",584.2669948378747,7.0726932562295595
newchain11,"(1, 5, 9)",587.1525747537128,7.954731276678526
newchain11,"(1, 6, 7)",581.7699916017248,4.687150958038625
newchain11,"(1, 6, 8)",583.8411590553995,7.3500380243533225
newchain11,"(1, 6, 9)",581.336887999897,8.23207604480229
newchain11,"(1, 7, 8)",566.6850509517553,7.724618652937137
newchain11,"(1, 7, 9)",560.3072994832398,8.606656673386103
newchain11,"(1, 8, 9)",531.0322744794692,11.2695437397008
newchain11,"(2, 3, 4)",529.5651807138651,1.3723384950163493
newchain11,"(2, 3, 5)",532.5474772226535,1.3723384950163493
newchain11,"(2, 3, 6)",529.3939902662448,1.6496832631401122
newchain11,"(2, 3, 7)",509.70513882225,2.024263891723927
newchain11,"(2, 3, 8)",488.2800678711572,4.687150958038624
newchain11,"(2, 3, 9)",531.5379911643206,5.569188978487591
newchain11,"(2, 4, 5)",535.4816844597296,1.0949937268925867
newchain11,"(2, 4, 6)",530.544428429895,1.3723384950163493
newchain11,"(2, 4, 7)",510.57595938451874,1.746919123600164
newchain11,"(2, 4, 8)",489.98538860834276,4.409806189914862
newchain11,"(2, 4, 9)",533.595304179725,5.291844210363828
newchain11,"(2, 5, 6)",533.8276107117057,1.3723384950163495
newchain11,"(2, 5, 7)",512.8237763290873,1.746919123600164
newchain11,"(2, 5, 8)",492.0022154230903,4.409806189914862
newchain11,"(2, 5, 9)",536.6218264486778,5.291844210363828
newchain11,"(2, 6, 7)",510.1880774538339,2.024263891723927
newchain11,"(2, 6, 8)",492.31227335757933,4.687150958038624
newchain11,"(2, 6, 9)",530.9779286096124,5.569188978487591
newchain11,"(2, 7, 8)",478.3062793697477,5.0617315866224395
newchain11,"(2, 7, 9)",514.273038915075,5.943769607071405
newchain11,"(2, 8, 9)",461.3184809284192,8.606656673386103
newchain11,"(3, 4, 5)",530.9194627505525,0.7204130983087715
newchain11,"(3, 4, 6)",525.5103496769049,0.9977578664325344
newchain11,"(3, 4, 7)",503.5082043359802,1.3723384950163489
newchain11,"(3, 4, 8)",489.0481058139846,4.035225561331047
newchain11,"(3, 4, 9)",528.69618848574,4.917263581780013
newchain11,"(3, 5, 6)",527.7219667145907,0.9977578664325344
newchain11,"(3, 5, 7)",504.6799606346566,1.372338495016349
newchain11,"(3, 5, 8)",489.91617335056503,4.035225561331047
newchain11,"(3, 5, 9)",530.6874297293538,4.917263581780013
newchain11,"(3, 6, 7)",501.593730280149,1.649683263140112
newchain11,"(3, 6, 8)",489.94362425219504,4.312570329454809
newchain11,"(3, 6, 9)",524.5844985270587,5.194608349903776
newchain11,"(3, 7, 8)",473.75397277477396,4.687150958038624
newchain11,"(3, 7, 9)",505.68504651922376,5.56918897848759
newchain11,"(3, 8, 9)",457.7017204222749,8.232076044802287
newchain11,"(4, 5, 6)",530.6358103727051,0.7204130983087718
newchain11,"(4, 5, 7)",507.36668992641046,1.0949937268925862
newchain11,"(4, 5, 8)",493.52144453449665,3.757880793207284
newchain11,"(4, 5, 9)",534.5098093337706,4.639918813656251
newchain11,"(4, 6, 7)",502.45940145870895,1.372338495016349
newchain11,"(4, 6, 8)",491.66091043530355,4.035225561331047
newchain11,"(4, 6, 9)",526.7159679065871,4.917263581780013
newchain11,"(4, 7, 8)",475.293817020769,4.409806189914861
newchain11,"(4, 7, 9)",507.58454226424556,5.291844210363828
newchain11,"(4, 8, 9)",460.61673127633094,7.954731276678525
newchain11,"(5, 6, 7)",503.9430045707958,1.3723384950163493
newchain11,"(5, 6, 8)",492.8625241812092,4.035225561331047
newchain11,"(5, 6, 9)",528.9601250648293,4.917263581780013
newchain11,"(5, 7, 8)",475.4018178574837,4.409806189914861
newchain11,"(5, 7, 9)",508.802763113394,5.291844210363828
newchain11,"(5, 8, 9)",461.69950867865685,7.954731276678526
newchain11,"(6, 7, 8)",475.83456405969036,4.687150958038624
newchain11,"(6, 7, 9)",503.2383421545994,5.56918897848759
newchain11,"(6, 8, 9)",459.2443594695741,8.232076044802287
newchain11,"(7, 8, 9)",445.1790913923759,8.606656673386102
