triple,captured,err_sqd,err_lucj,S0,S_int,S0_plus_Sint,system,chain
"(5, 6, 7)",0.4961208201092562,371.4100792866857,689.8605602078271,1.3723384950163493,0.9308048542816632,-2.4012527128476755,H10,newchain09
"(1, 2, 4)",0.4839105759838384,373.9031892998587,839.3673765666812,4.409806189914862,15.656676613168028,-0.6029634811376244,H10,newchain09
"(0, 2, 4)",0.5016881997982784,361.0572098467131,712.6617519047525,5.291844210363828,29.284585969139265,0.465143723459124,H10,newchain09
"(2, 3, 6)",0.4839105759838383,373.9031892998587,730.3965090640165,1.6496832631401122,2.5485155187132262,-2.2211111270063304,H10,newchain09
"(1, 4, 8)",0.4839105759838383,373.9031892998587,736.187046473085,7.0726932562295595,30.140973724693158,1.0654678540224674,H10,newchain09
"(2, 8, 9)",0.5433582468495657,300.1792395734828,568.4877883729271,8.606656673386103,16.07678204076398,0.7185047225831751,H10,newchain09
"(2, 3, 8)",0.5206855498853211,358.9151672357769,630.8792524684526,4.687150958038624,16.77359453312804,-0.452055801228607,H10,newchain09
"(2, 3, 5)",0.4839105759838383,373.9031892998587,732.8388081374504,1.3723384950163493,2.478259196734642,-2.3109196655317072,H10,newchain09
"(0, 1, 5)",0.4792667387276263,363.8564311821737,788.97514716554,7.954731276678526,44.81423261135003,2.194597607735246,H10,newchain09
"(0, 1, 4)",0.4792667387276264,363.8564311821737,784.4134507803133,7.954731276678526,44.6884691854361,2.1872561352329343,H10,newchain09
"(3, 5, 6)",0.4961208201092562,371.4100792866857,723.8977920692075,0.9977578664325344,2.737477293844957,-2.4115436561493384,H10,newchain09
"(2, 4, 8)",0.5207537458141115,358.9547160232387,632.3542982610509,4.409806189914862,14.73709050839633,-0.6566445577513425,H10,newchain09
"(1, 2, 9)",0.5708993695283487,238.57288368698892,782.8447882691067,8.606656673386103,16.99636814553568,0.7721857991968932,H10,newchain09
"(5, 6, 9)",0.4839105759838384,373.9031892998587,683.5654194512308,4.917263581780013,2.0406648014808972,-1.2409831323375569,H10,newchain09
"(1, 2, 7)",0.4839105759838384,373.9031892998587,807.7118401528462,5.0617315866224395,15.886508198336445,-0.3880837813132258,H10,newchain09
"(1, 5, 8)",0.5336358411308143,295.2517060039188,740.3549061906106,7.0726932562295595,30.266737150607092,1.0728093265247793,H10,newchain09
"(0, 2, 5)",0.4912581515209865,361.7028172192551,717.7347121358774,5.291844210363828,29.410349395053196,0.4724851959614357,H10,newchain09
"(4, 5, 7)",0.5077360306093676,364.1247996849337,690.2268964204738,1.0949937268925862,0.7347851063891486,-2.498402723875364,H10,newchain09
"(4, 5, 6)",0.4961208201092562,371.4100792866857,726.6366808380455,0.7204130983087718,0.7009732691132455,-2.6161324126720746,H10,newchain09
"(2, 5, 6)",0.4839105759838383,373.9031892998587,736.2708159001778,1.3723384950163495,0.6377749198954454,-2.4183584110267544,H10,newchain09
"(0, 5, 8)",0.5718949853800316,288.8231169252107,584.7938230615597,7.954731276678526,43.894646506578326,2.140916531121528,H10,newchain09
"(0, 7, 8)",0.6288053537227161,235.42213599281504,555.5678836582656,8.606656673386103,43.998714665832814,2.348454758443615,H10,newchain09
"(0, 6, 8)",0.5718949853800315,288.8231169252107,584.0806033967789,8.23207604480229,43.964902828556916,2.2307250696469048,H10,newchain09
"(1, 3, 4)",0.4839105759838384,373.9031892998587,822.8971916277636,4.035225561331047,17.75637898711754,-0.596148726260209,H10,newchain09
"(1, 8, 9)",0.5774452974987996,240.07697128289695,654.8734974656049,11.2695437397008,31.48066525706081,2.4406171343569847,H10,newchain09
"(3, 4, 7)",0.5077360306093676,364.1247996849337,684.9584289697245,1.3723384950163489,2.6455257052069303,-2.30115543985494,H10,newchain09
"(4, 6, 7)",0.4979864132950171,370.612046441102,686.6258705198023,1.372338495016349,0.805041428367733,-2.4085941853499873,H10,newchain09
"(3, 5, 7)",0.5077360306093676,364.1247996849337,687.5858648038378,1.372338495016349,2.7712891311208603,-2.2938139673526283,H10,newchain09
"(0, 2, 9)",0.6517048991382353,222.60217059766416,709.7873127798939,9.488694693835068,30.624277501506917,1.8402930037936414,H10,newchain09
"(0, 1, 9)",0.6352837569930372,227.60065118656755,756.9639071347858,12.151581760149767,46.02816071780375,3.562405415567452,H10,newchain09
"(0, 8, 9)",0.6777350641823358,208.95374513184973,558.0327135020253,12.151581760149767,45.10857461303205,3.5087243389537335,H10,newchain09
"(0, 1, 8)",0.5461083337221642,297.3566899500888,677.2945855838622,11.2695437397008,59.10956794774343,4.053461472038347,H10,newchain09
"(3, 7, 9)",0.5717834913398825,300.2934714320906,562.5794440132435,5.56918897848759,15.489783613119384,-0.23311061773438752,H10,newchain10
"(0, 2, 8)",0.5055165720827849,373.2641195805062,542.0768897247231,8.606656673386103,30.59357892226921,1.8332416498432509,H10,newchain10
"(1, 2, 3)",0.5223244404293551,376.0069708974472,611.4753197743381,4.687150958038624,15.489783613119387,-0.5056850903480686,H10,newchain10
"(2, 4, 9)",0.5622275045146339,303.19077094812917,573.0003910158122,5.291844210363828,14.996308605506645,-0.3556620844008747,H10,newchain10
"(4, 6, 9)",0.6297559431851026,240.2760538050428,586.2854928436523,4.917263581780013,15.589052938616216,-0.42716212697594647,H10,newchain10
"(2, 7, 9)",0.5598831250943201,306.1891183662837,560.3591833231967,5.943769607071405,15.259952027950966,-0.13451454229346638,H10,newchain10
"(0, 3, 7)",0.5751482414838871,295.8331220117731,544.7654952379812,5.56918897848759,15.712557225527021,-0.21647774617590454,H10,newchain10
"(1, 3, 9)",0.5637774893468612,306.06090010111586,553.3902829435729,8.23207604480229,29.6810507902583,1.649353953711363,H10,newchain10
"(0, 5, 7)",0.525826343650216,373.62877125139704,550.7168942871541,5.291844210363828,15.41246931838002,-0.32459041657585597,H10,newchain10
"(2, 5, 7)",0.4689428010781684,458.7492303692819,596.827133053333,1.746919123600164,0.9984285288334698,-2.4962623321937705,H10,newchain10
"(1, 3, 5)",0.4692180507525691,458.35339494170137,613.4026149886198,4.035225561331047,15.419527291140804,-0.7123938361889413,H10,newchain10
"(5, 6, 7)",0.4691421481760796,458.3784609455748,608.9614665372256,1.3723384950163493,1.5911728619430408,-2.5677623747688423,H10,newchain10
"(1, 2, 4)",0.5223244404293551,376.0069708974472,613.891474529443,4.409806189914862,14.99630860550665,-0.6282365570145557,H10,newchain10
"(0, 2, 4)",0.5160023046348795,373.2470607124734,560.0080310834156,5.291844210363828,15.219082217914284,-0.33902921284239157,H10,newchain10
"(2, 3, 6)",0.4690018342019524,458.7530834212332,608.2416857419579,1.6496832631401122,1.891260769090043,-2.4596497043688905,H10,newchain10
"(1, 4, 8)",0.571274594799954,279.9904175995156,638.2112676403615,7.0726932562295595,30.107161887417256,1.3228867635636783,H10,newchain10
"(2, 8, 9)",0.5644182192290212,293.0377674860871,559.8462447545263,8.606656673386103,30.37080530986157,1.8166087782847677,H10,newchain10
"(2, 3, 8)",0.4835419622661044,445.99760967504574,615.4245417950923,4.687150958038624,16.409369717891074,-0.4370263412155849,H10,newchain10
"(0, 1, 5)",0.5338318060828438,365.168889533149,547.1388590694195,7.954731276678526,29.60373649551894,1.5578741548698947,H10,newchain10
"(2, 3, 5)",0.4690018342019524,458.7530834212332,606.3944942611164,1.3723384950163493,1.2282601140018872,-2.5948584076346917,H10,newchain10
"(0, 1, 4)",0.541724494303172,365.3177896335329,546.7755006809085,7.954731276678526,29.410349395053206,1.5434353586033591,H10,newchain10
"(2, 4, 8)",0.4835419622661043,445.99760967504574,621.7733306323288,4.409806189914862,15.915894710278337,-0.5595778078820719,H10,newchain10
"(3, 5, 6)",0.4691421481760796,458.3784609455748,621.3445624098508,0.9977578664325344,1.8210044471114586,-2.666358450209763,H10,newchain10
"(1, 2, 9)",0.5624498756023442,306.166682393183,556.7959860799085,8.606656673386103,29.451219205089885,1.747950029152284,H10,newchain10
"(5, 6, 9)",0.6297559431851026,240.2760538050428,586.0978356723754,4.917263581780013,15.782440039081953,-0.4127233307094109,H10,newchain10
"(1, 5, 8)",0.571274594799954,279.9904175995156,638.2168963324668,7.0726932562295595,30.30054898788299,1.3373255598302136,H10,newchain10
"(1, 2, 7)",0.5222208920168669,376.21636849871186,596.5149885800374,5.0617315866224395,15.25995202795097,-0.40708901490714744,H10,newchain10
"(0, 2, 5)",0.5162060742614277,372.9481797645562,561.196724301885,5.291844210363828,15.41246931838002,-0.32459041657585597,H10,newchain10
"(4, 5, 7)",0.4696152488358189,458.0080007056404,608.7627555303561,1.0949937268925862,0.7347851063891488,-2.717409874301179,H10,newchain10
"(4, 5, 6)",0.4689428010781684,458.7492303692819,629.4313439124544,0.7204130983087718,1.32752943949872,-2.788909916876251,H10,newchain10
"(2, 5, 6)",0.4690018342019524,458.7530834212332,615.4099537406781,1.3723384950163495,1.591172861943041,-2.567762374768842,H10,newchain10
"(0, 5, 8)",0.5055165720827849,373.2641195805062,554.3903091032769,7.954731276678526,30.523322600290626,1.6265329040023782,H10,newchain10
"(0, 7, 8)",0.5036857793729368,374.6868375804384,547.7318310355868,8.606656673386103,30.59357892226921,1.8332416498432509,H10,newchain10
"(0, 6, 8)",0.505516572082785,373.2641195805062,557.6936533794736,8.23207604480229,31.18632325537878,1.7617416072681793,H10,newchain10
"(1, 3, 4)",0.5218750060261999,376.2626322954494,613.5049466233334,4.035225561331047,15.226140190675068,-0.7268326324554768,H10,newchain10
"(1, 8, 9)",0.6089002702648033,244.5181548485085,558.7383288634963,11.2695437397008,44.56207248700049,3.699073349730518,H10,newchain10
"(3, 4, 7)",0.4696152488358189,458.0080007056404,602.1567981308796,1.3723384950163489,1.0348730135361508,-2.609297203901227,H10,newchain10
"(4, 6, 7)",0.4696152488358189,458.0080007056404,609.6025881904543,1.372338495016349,1.3977857614773042,-2.582201171035378,H10,newchain10
"(3, 5, 7)",0.4696152488358189,458.0080007056404,600.8731938967094,1.372338495016349,1.2282601140018874,-2.5948584076346917,H10,newchain10
"(0, 2, 9)",0.6232830550860526,256.3073930163791,563.3521628977895,9.488694693835068,29.673992817497517,2.037157373324448,H10,newchain10
"(0, 1, 9)",0.6237008676485437,256.199690152318,529.869953641275,12.151581760149767,43.86525999463644,3.919621944770199,H10,newchain10
"(0, 8, 9)",0.6232830550860524,256.3073930163791,532.1706534143482,12.151581760149767,44.78484609940812,3.9882806939026825,H10,newchain10
"(0, 1, 8)",0.6231086366848533,223.3358144140789,541.1971245770148,11.2695437397008,44.78484609940813,3.715706221289001,H10,newchain10
"(3, 7, 9)",0.6896625854552457,186.46610495269388,505.68504651922376,5.56918897848759,3.6992452759491474,-0.7790881850862852,H10,newchain11
"(0, 2, 8)",0.7014034938792453,179.1742510711005,451.25736505878234,8.606656673386103,34.08165255016258,2.978002236028293,H10,newchain11
"(1, 2, 3)",0.6105891961899788,228.7387164479302,619.6623526495957,4.687150958038624,5.666237173643059,-0.8691944115485681,H10,newchain11
"(2, 4, 9)",0.634963518408886,224.03991728376215,533.595304179725,5.291844210363828,3.8564514760415696,-0.8502122400986368,H10,newchain11
"(4, 6, 9)",0.6961403720475483,183.9118933177284,526.7159679065871,4.917263581780013,1.712758290179214,-1.1648281171091612,H10,newchain11
"(0, 3, 7)",0.6359860411896998,226.1611431043642,494.6883106001083,5.56918897848759,19.40633740126913,0.6779821544538591,H10,newchain11
"(2, 7, 9)",0.6896625854552456,186.46610495269388,514.273038915075,5.943769607071405,4.002454184972307,-0.6352050591652787,H10,newchain11
"(1, 3, 9)",0.6303152905479883,222.5141206930088,584.8274752119664,8.23207604480229,4.443442159848207,0.11285407723380925,H10,newchain11
"(0, 5, 7)",0.6317577052705907,228.8903704093732,499.0586557462251,5.291844210363828,17.424275740833203,0.40840865233585105,H10,newchain11
"(2, 5, 7)",0.5970547339292867,248.0443335670488,512.8237763290873,1.746919123600164,2.9399786293080727,-2.03071017598667,H10,newchain11
"(1, 3, 5)",0.6182285278081389,225.7441697115885,611.5557943133965,4.035225561331047,3.3809666041839725,-1.2826510395875825,H10,newchain11
"(5, 6, 7)",0.6003959920632589,245.11143815625312,503.9430045707958,1.3723384950163493,0.7962854434457167,-2.3453260529971947,H10,newchain11
"(1, 2, 4)",0.6108069489362152,228.16867814315688,618.1245990329077,4.409806189914862,3.6503636759312283,-1.141904472924458,H10,newchain11
"(0, 2, 4)",0.6515054477330173,222.06894343685147,525.0022790374115,5.291844210363828,19.563543601361552,0.6068580994415075,H10,newchain11
"(2, 3, 6)",0.5841034396473364,261.13432469949504,529.3939902662448,1.6496832631401122,4.951426801685897,-1.8741665445156481,H10,newchain11
"(1, 4, 8)",0.6273481598592459,222.52745037815112,582.0804373079085,7.0726932562295595,15.849390217997271,0.8126464763654314,H10,newchain11
"(2, 8, 9)",0.6830368779718873,184.47969215072743,461.3184809284192,8.606656673386103,18.374560424842603,1.5209318964881495,H10,newchain11
"(2, 3, 8)",0.6888616902144917,175.7265206071041,488.2800678711572,4.687150958038624,19.294146529614295,0.3950002817847657,H10,newchain11
"(2, 3, 5)",0.5934275048140788,248.54111057352048,532.5474772226535,1.3723384950163493,4.809849418089167,-1.9730072955441385,H10,newchain11
"(0, 1, 5)",0.6296278165914085,225.50144703903197,579.3023303804991,7.954731276678526,18.16847262473226,1.300350914655945,H10,newchain11
"(0, 1, 4)",0.6108623000903551,232.5778222032051,575.640657830979,7.954731276678526,18.134660787456358,1.2972143553980633,H10,newchain11
"(3, 5, 6)",0.5919642718602247,248.2374641162961,527.7219667145907,0.9977578664325344,2.6661562322268106,-2.2876231725546625,H10,newchain11
"(2, 4, 8)",0.6952160737515019,171.6496697767882,489.9853886083427,4.409806189914862,17.278273031902465,0.12229022040887588,H10,newchain11
"(1, 2, 9)",0.6303152905479883,222.5141206930088,596.1208680776462,8.606656673386103,4.7466510688713655,0.2567372031548155,H10,newchain11
"(5, 6, 9)",0.6961403720475483,183.9118933177284,528.9601250648293,4.917263581780013,1.7465701274551173,-1.1616915578512794,H10,newchain11
"(1, 2, 7)",0.6122087297905151,228.8699580490681,597.4044277594448,5.0617315866224395,3.7963663848619653,-0.9268972919910998,H10,newchain11
"(1, 5, 8)",0.6282721646968693,221.5618446175842,584.2669948378747,7.0726932562295595,15.883202055273175,0.8157830356233133,H10,newchain11
"(0, 2, 5)",0.6516430489980694,222.26202404509095,528.6717929160263,5.291844210363828,19.597355438637454,0.6099946586993892,H10,newchain11
"(4, 5, 7)",0.5767447631457545,252.96131817967637,507.36668992641046,1.0949937268925862,0.6208962225730827,-2.447303363283567,H10,newchain11
"(4, 5, 6)",0.5926586150684287,247.90417480689797,530.6358103727051,0.7204130983087718,0.6502827345149798,-2.560333233930553,H10,newchain11
"(2, 5, 6)",0.5956588198545977,247.46028157055645,533.8276107117057,1.3723384950163495,2.9693651412499698,-2.1437400466336562,H10,newchain11
"(0, 5, 8)",0.7215817673448858,173.4969017917729,450.891830786345,7.954731276678526,31.796381980703497,2.5645456079892788,H10,newchain11
"(0, 7, 8)",0.7014034938792453,179.1742510711005,434.6636242640196,8.606656673386103,31.908572852358333,2.7764162296647554,H10,newchain11
"(0, 6, 8)",0.7215817673448857,173.4969017917729,449.06858086182046,8.23207604480229,31.93795936430023,2.6633863590177693,H10,newchain11
"(1, 3, 4)",0.6182285278081389,225.7441697115885,608.3738488223913,4.035225561331047,3.3471547669080692,-1.2857875988454643,H10,newchain11
"(1, 8, 9)",0.6107995406579813,230.38732463384903,531.0322744794692,11.2695437397008,16.94567761093741,2.211288152444705,H10,newchain11
"(3, 4, 7)",0.6378306189740606,205.7336311575595,503.5082043359802,1.3723384950163489,2.6029578830090103,-2.1777298611655587,H10,newchain11
"(4, 6, 7)",0.5959184584906272,248.85120539384343,502.45940145870895,1.372338495016349,0.7624736061698134,-2.3484626122550765,H10,newchain11
"(3, 5, 7)",0.6378306189740606,205.7336311575595,504.6799606346566,1.372338495016349,2.6367697202849136,-2.1745933019076764,H10,newchain11
"(0, 2, 9)",0.6535246657510961,222.24777262493055,564.0860504191139,9.488694693835068,20.65983099430169,2.0054997755207804,H10,newchain11
"(0, 1, 9)",0.6522792210693725,222.43391684108985,586.2345177349537,12.151581760149767,19.230948180396496,2.6958560314773368,H10,newchain11
"(0, 8, 9)",0.719213463812387,175.54212629681308,459.5443666542742,12.151581760149767,32.85885753636773,3.9600507248106704,H10,newchain11
"(0, 1, 8)",0.6957522893071841,179.5483801917399,519.6125220324612,11.2695437397008,32.65276973625738,3.6683584919848484,H10,newchain11
