seed,ordering,perm,E_ccsd_lucj,err_ccsd_lucj_mHa,retained_J,n_unique,n_alpha_tot,n_beta_tot,top1,dim,E_sub,err_sub_mHa,dps_full,gini_full,neff_full,entropy_full,compactness90_full,compactness99_full,compactness999_full,dps_alpha,gini_alpha,neff_alpha,entropy_alpha,compactness90_alpha,compactness99_alpha,compactness999_alpha,dps_beta,gini_beta,neff_beta,entropy_beta,compactness90_beta,compactness99_beta,compactness999_beta
1234,p20,2756819403,-108.63300116122296,211.29927108897562,0.27242614862198655,171,39,38,0.96105,225,-108.8172078492961,27.092583015843275,0.000173,0.9910309710982659,1.0828421693919181,0.27171969900099585,1,8,40,3.7e-05,0.9697241621621622,1.0498829733147794,0.15210593912217982,1,3,9,4.1e-05,0.9727051219512195,1.0494421820748276,0.15099554109919683,1,3,9
1234,p21,5836412790,-108.63000241959571,214.2980127162275,0.21666034080302335,120,34,34,0.984223,225,-108.7992304679369,45.0699643750454,0.000132,0.9905199090909091,1.0325218484081247,0.12767729413996703,1,4,26,3.8e-05,0.9720920526315788,1.019520445615606,0.07236950982204118,1,1,9,3.6e-05,0.9704903888888889,1.0193323729014372,0.07217767806830616,1,1,9
1234,p22,9537612480,-108.64026167435705,204.03875795489057,0.22650533688468172,140,37,39,0.975151,225,-108.8219095693616,22.390862950345536,0.000147,0.9910754965986395,1.051846254700555,0.1823286534656541,1,5,25,4.3e-05,0.9747332093023255,1.035537743982038,0.11589859194185603,1,2,8,4e-05,0.9728457500000001,1.035010859114501,0.1147285534566484,1,2,8
1234,p23,2938704165,-108.61610258796357,228.1978443483723,0.13869229863726315,77,27,25,0.989271,225,-108.7477334406368,96.5669916751466,7.3e-05,0.9843280547945206,1.0219629335089486,0.08971143244764457,1,2,17,2.6e-05,0.9600860769230768,1.0112750244913993,0.045944544387395994,1,1,6,2.4e-05,0.9566965833333332,1.011429660684346,0.04663850112765894,1,1,6
1234,p24,0972835641,-108.65662746062281,187.67297168912478,0.24236881205647415,159,44,44,0.979809,225,-108.8029023037004,41.398128611533025,0.000146,0.9906022602739726,1.0419345242072708,0.16077947203538612,1,6,36,3.9e-05,0.9717675384615385,1.0307036609602143,0.10769480296004735,1,3,11,3.9e-05,0.9718605128205129,1.0302994815779605,0.10600923527531345,1,2,10
1234,p25,4135860729,-108.62846421141569,215.8362208962501,0.15694755546932465,116,30,32,0.984897,225,-108.7883902352666,55.91019704533551,0.00012,0.9898471666666666,1.0311224210358807,0.1214283332863208,1,4,20,3.4e-05,0.9690450588235295,1.0184864189420304,0.0685941608030714,1,1,7,3.4e-05,0.9690487647058825,1.0182936363318023,0.06806180819402476,1,1,7
55555,identity,0123456789,-108.64778006887195,196.52036343998702,0.2873536075155891,150,38,39,0.977466,225,-108.8184866406579,25.81379165404485,0.000165,0.9915666909090908,1.0457304584990392,0.1724696489923104,1,6,37,4.5e-05,0.9756508888888891,1.0317815245922162,0.1089113332089333,1,3,10,4.3e-05,0.9745361860465116,1.0317039621833244,0.10859740740319129,1,3,10
55555,p01,2590783416,-108.63476075423846,209.53967807348306,0.21351062244259778,120,37,32,0.985908,225,-108.805821429987,38.47900232493373,0.00012,0.9896321000000001,1.0281931141042027,0.11550228895502612,1,4,25,3.3e-05,0.9677278787878789,1.0176269483015845,0.06867411060608776,1,1,9,3.2e-05,0.966765125,1.0171923472023272,0.06720166014798311,1,1,9
55555,p02,2847319065,-108.59094802041301,253.35241189893054,0.2306335970710036,83,32,33,0.990427,225,-108.8185534057365,25.74702657544492,8.3e-05,0.9866281445783134,1.0189285846346625,0.07685117871634245,1,1,11,3.1e-05,0.9668132258064517,1.0095366074216123,0.03883227195383296,1,1,4,3.2e-05,0.9678123125,1.0095367290874062,0.039044573580983344,1,1,5
55555,p03,3186970425,-108.626674481136,217.62595117593264,0.2095571326848594,117,32,30,0.979011,225,-108.7945757994807,49.72463283124284,0.000125,0.9899030879999999,1.0425319940939337,0.15557392333781128,1,5,22,3.3e-05,0.9676424242424242,1.0246795905758603,0.08696977437047826,1,2,8,3.3e-05,0.9676753939393941,1.0242824011029983,0.0857521957810466,1,2,8
55555,p04,3976501824,-108.59866572158705,245.63471072488596,0.23294068702602144,95,29,33,0.985288,225,-108.8019453414671,42.35509084483624,9.3e-05,0.9873598924731184,1.0293199293557824,0.11262327230155804,1,3,20,3.2e-05,0.9673005625,1.0148085980431298,0.0571964896398488,1,1,7,3e-05,0.9651774666666666,1.0144753962720259,0.055893116607780666,1,1,7
55555,p05,0841723956,-108.62171027067984,222.59016163209822,0.20373249110891956,116,35,33,0.988742,225,-108.8195793869779,24.721045334032965,0.000112,0.9895275357142856,1.022338073994425,0.09227762760947199,1,2,21,3.7e-05,0.9715908108108109,1.0147658360413712,0.05828251142331426,1,1,7,3.8e-05,0.972339894736842,1.0148475088399755,0.05850353533446505,1,1,7
55555,p06,7245831609,-108.6412077845536,203.09264775833924,0.2263090709592158,119,34,33,0.97858,225,-108.7917537632832,52.546669028743054,0.000123,0.9894466016260164,1.0434425384934018,0.16085501188282414,1,6,26,3.4e-05,0.9682091764705882,1.0313255855437982,0.10527753965170862,1,2,8,3.2e-05,0.9662423124999999,1.0313201003267585,0.10502974581926923,1,2,8
55555,p07,2519086374,-108.60571714361997,238.5832886919701,0.3044550866471124,110,33,34,0.986729,225,-108.8240399301353,20.260502176640216,0.000124,0.9900104838709678,1.026438427427569,0.1091663007157954,1,3,28,3.9e-05,0.9727216410256412,1.0176451674877833,0.06827545464916283,1,1,9,3.9e-05,0.9727521025641026,1.017218887629997,0.06690008882674865,1,1,9
55555,p08,5294863710,-108.64267820133803,201.62223097391063,0.23196214520012517,118,37,36,0.978094,225,-108.8022448939173,42.05553839463505,0.000129,0.9900108837209303,1.0443914705668353,0.1590870882821626,1,5,26,3.7e-05,0.9709358378378379,1.0338192073607544,0.10816030434481039,1,2,7,3.9e-05,0.9723748205128206,1.034079564096702,0.1091776047591953,1,2,7
55555,p09,1420693857,-108.61482856011949,229.47187219244825,0.1454054033157669,93,29,28,0.988404,225,-108.7940289974585,50.27143485344254,9e-05,0.9873069333333333,1.0230090099880185,0.09250849344850047,1,2,15,2.8e-05,0.9629781428571427,1.0141370374048462,0.05337821827991234,1,1,6,3.2e-05,0.9675918750000001,1.014330947467244,0.05401916996052251,1,1,6
55555,p10,2013948657,-108.61765693837924,226.64349393269845,0.2019501778857106,116,38,35,0.987771,225,-108.7999685995464,44.331832765536205,0.000113,0.9894712389380531,1.0242310417500655,0.09922231104977872,1,2,23,3.8e-05,0.9722372105263157,1.0156202352800314,0.06141260365794186,1,1,7,3.5e-05,0.969867542857143,1.0158060744761208,0.06188540544375765,1,1,7
55555,p11,2059483716,-108.62795218358768,216.34824872425895,0.1548157013889487,115,34,34,0.986277,225,-108.802508650509,41.791781802942296,0.000111,0.9890771531531533,1.0273719353932154,0.11101515037884331,1,4,20,2.8e-05,0.9622432857142855,1.0166794016789649,0.06472662517985589,1,1,8,3.3e-05,0.9679981212121211,1.016410925584363,0.06378270008351752,1,1,8
55555,p12,0874562139,-108.62906765145593,215.23278085601305,0.2092286218785164,124,35,36,0.986231,225,-108.8174829374371,26.81749487483387,0.000121,0.989946826446281,1.0274724300584308,0.11061678035632319,1,3,23,3.7e-05,0.9713030270270271,1.0169714263153624,0.06626935984133656,1,1,7,3.6e-05,0.9704845000000002,1.0169571760049285,0.0663403481509727,1,1,8
55555,p13,8054372961,-108.60957988725586,234.72054505607787,0.1997790013511812,96,33,35,0.989544,225,-108.8252053921523,19.09504015964103,0.000107,0.9892624859813086,1.0207524551544735,0.08559006092230295,1,2,19,3.6e-05,0.9710424444444445,1.0134649080282379,0.05304573002453084,1,1,6,3.4e-05,0.9693265294117648,1.0133814753644699,0.052883003551098554,1,1,6
55555,p14,6579301248,-108.59320164779183,251.09878452011003,0.18054520269322355,73,29,31,0.987251,225,-108.798178624698,46.12180761394313,7.5e-05,0.9850238933333333,1.0252869371923643,0.09618684872448913,1,2,14,3.2e-05,0.9677210624999999,1.01254243410235,0.04804349742689075,1,1,5,3e-05,0.9655598666666665,1.0125849851879603,0.048175148457572994,1,1,5
55555,p15,8172640953,-108.61587230661664,228.42812569530224,0.2563210382736304,110,32,32,0.983152,225,-108.7949700532919,49.33037902003434,0.000107,0.9888764112149533,1.0338900408195308,0.12683155491268502,1,4,17,3.1e-05,0.9662319354838711,1.0196287450046375,0.0697932410121279,1,1,6,2.9e-05,0.9639017241379311,1.0193705931561943,0.0691706898304285,1,1,6
55555,p16,0472635918,-108.62410281737992,220.19761493201884,0.2714476067960903,123,30,30,0.975148,225,-108.8043332763798,39.96715593214617,0.000135,0.9901212148148149,1.0508857861430958,0.18066399184396023,1,5,31,3.5e-05,0.9690480571428572,1.0344795453873885,0.11241235046647405,1,2,8,3.6e-05,0.9698916111111111,1.0342933730921708,0.11203106888585522,1,2,8
55555,p17,6237098145,-108.61424689979405,230.05353251788563,0.3101049577944687,108,35,34,0.98611,225,-108.7968137906301,47.48664168184291,0.000117,0.9896700341880342,1.0277352762779408,0.11061633583723403,1,4,23,3.9e-05,0.9728227692307694,1.0171364573210815,0.06622848569800753,1,1,7,3.5e-05,0.9697448000000002,1.0169664426893654,0.06560042670680223,1,1,7
55555,p18,9752803416,-108.66353462401761,180.76580829432487,0.2608203348140015,217,45,50,0.95016,225,-108.8165542028456,27.746229466345085,0.000222,0.9920872522522524,1.1068557094196807,0.3345662532805315,1,10,48,5.2e-05,0.9772452307692308,1.0739342521118895,0.2094354905040482,1,3,12,4.6e-05,0.9743276956521738,1.0733674121290777,0.20796596019496524,1,3,11
55555,p19,0836497215,-108.64906679289864,195.23363941330274,0.23706894721234323,144,37,37,0.966927,225,-108.8170029553806,27.297476931337883,0.000153,0.9908324967320261,1.0688229149586816,0.22606980244001992,1,5,35,3.8e-05,0.9711418421052631,1.0421243502539397,0.13014995318394829,1,2,9,3.5e-05,0.9687410857142857,1.0420605767668356,0.1296709163977878,1,2,8
55555,p20,2756819403,-108.63300116122296,211.29927108897562,0.27242614862198655,170,36,35,0.960991,225,-108.8171509742961,27.149458015841788,0.000185,0.9916056756756757,1.081989450101199,0.269469329367341,1,8,42,4.1e-05,0.9726936097560976,1.0494870301875838,0.15100737736504088,1,3,9,4.4e-05,0.9745783181818182,1.0486593925888041,0.14906882356887682,1,3,9
55555,p21,5836412790,-108.63000241959571,214.2980127162275,0.21666034080302335,122,40,34,0.984003,225,-108.8003818367269,43.91859558504052,0.000125,0.9900289760000001,1.032012493756108,0.1258110598961296,1,4,27,3.5e-05,0.969718742857143,1.0190053950149245,0.07087836061372493,1,1,8,3.4e-05,0.9688305882352943,1.0190565228511854,0.0709717844276927,1,1,9
55555,p22,9537612480,-108.64026167435705,204.03875795489057,0.22650533688468172,144,44,43,0.974994,225,-108.8219487506315,22.351681680433444,0.000149,0.9911939731543624,1.0511937357005534,0.1807517298306196,1,5,26,4.2e-05,0.9741505714285714,1.0345940946953913,0.11371283680629007,1,2,8,4.1e-05,0.9735050731707318,1.0347029008053281,0.11404755826674627,1,2,8
55555,p23,2938704165,-108.61610258796357,228.1978443483723,0.13869229863726315,72,27,24,0.989149,225,-108.7477334406368,96.5669916751466,6.5e-05,0.9824778461538461,1.0215500851153843,0.08807861564585423,1,2,16,2.5e-05,0.9584878399999999,1.0110923017675824,0.04539583320372887,1,1,6,2.3e-05,0.9549066086956521,1.0112140199639075,0.045646292849858106,1,1,6
55555,p24,0972835641,-108.65662746062281,187.67297168912478,0.24236881205647415,153,39,39,0.979563,225,-108.8029023037004,41.398128611533025,0.000161,0.9914869192546585,1.0413512654778048,0.15902655154179723,1,5,37,4.6e-05,0.9761168260869564,1.0300940982931062,0.10572438008912782,1,2,10,4.5e-05,0.9755939111111112,1.0299484459847936,0.10534516220952916,1,2,10
55555,p25,4135860729,-108.62846421141569,215.8362208962501,0.15694755546932465,124,31,32,0.984665,225,-108.7972573870359,47.043045276041084,0.000112,0.9891613750000001,1.0306249159012644,0.11975855798645756,1,4,19,3.1e-05,0.9660869032258064,1.0181562831827005,0.06751566870252401,1,1,7,3.2e-05,0.9671286875,1.0180394257974783,0.06727119420246377,1,1,7
31415,identity,0123456789,-108.64778006887195,196.52036343998702,0.2873536075155891,155,45,45,0.97761,225,-108.8166234475194,27.67698479253511,0.000147,0.9904918367346938,1.0465126205495083,0.1752346398729661,1,7,37,3.9e-05,0.9718808205128207,1.0322954370442983,0.1103429870452813,1,3,10,3.8e-05,0.9710845263157895,1.0324804756441963,0.11122121214079918,1,3,10
31415,p01,2590783416,-108.63476075423846,209.53967807348306,0.21351062244259778,115,32,33,0.98604,225,-108.805821429987,38.47900232493373,0.000123,0.9898676585365855,1.0287971191598015,0.11737870365666367,1,4,24,3.4e-05,0.9686906470588237,1.0176898531751595,0.06867132382038249,1,1,9,3.6e-05,0.9704345555555556,1.017878675598996,0.06923959149508797,1,1,9
31415,p02,2847319065,-108.59094802041301,253.35241189893054,0.2306335970710036,85,35,37,0.99046,225,-108.8203876294791,23.912802832839475,8.3e-05,0.9865784096385544,1.019417738694978,0.07859355667989172,1,1,12,3.2e-05,0.967813375,1.0096582152813918,0.039385207085356595,1,1,4,3.5e-05,0.9705512000000001,1.0098872868812605,0.040156221157465706,1,1,4
31415,p03,3186970425,-108.626674481136,217.62595117593264,0.2095571326848594,124,36,32,0.979138,225,-108.7945757994807,49.72463283124284,0.000115,0.9889863652173914,1.0432828221636028,0.15812755579246995,1,5,22,3.4e-05,0.9685170588235295,1.0250833509586417,0.08844370256710839,1,2,8,3.2e-05,0.9666083750000001,1.0247358222255505,0.0872681724198221,1,2,8
31415,p04,3976501824,-108.59866572158705,245.63471072488596,0.23294068702602144,86,29,29,0.985482,225,-108.8019453414671,42.35509084483624,8.8e-05,0.9866388863636362,1.0299349994065843,0.11439630738645282,1,3,20,2.8e-05,0.9626770714285713,1.0147776584759374,0.056866149595871864,1,1,7,3e-05,0.9651448666666667,1.0151693827532893,0.058092816251303685,1,1,7
31415,p05,0841723956,-108.62171027067984,222.59016163209822,0.20373249110891956,111,34,33,0.988807,225,-108.8195927100442,24.707722267734766,0.000112,0.9894895714285714,1.0228733379928878,0.0942902169660734,1,2,22,3.7e-05,0.9715532972972973,1.0150928591719757,0.05948679169033328,1,1,7,3.7e-05,0.9715687567567568,1.0151579610519081,0.0595749054782011,1,1,7
31415,p06,7245831609,-108.6412077845536,203.09264775833924,0.2263090709592158,128,34,37,0.978693,225,-108.7912131503164,53.0872819955448,0.000129,0.9898880620155039,1.0442049011446812,0.16322765509771578,1,6,27,3.7e-05,0.970758918918919,1.0317242237648316,0.10637430556065809,1,2,8,3.7e-05,0.9707546486486487,1.0318600193908303,0.10671748225568999,1,2,8
31415,p07,2519086374,-108.60571714361997,238.5832886919701,0.3044550866471124,116,36,36,0.986856,225,-108.8240399301353,20.260502176640216,0.000115,0.9892640521739131,1.027022400735896,0.11088701069914751,1,3,27,3.3e-05,0.9677641212121213,1.0178621411707187,0.06886441514174049,1,1,9,3.4e-05,0.9687083529411766,1.0178666279419406,0.06894666544860222,1,1,9
31415,p08,5294863710,-108.64267820133803,201.62223097391063,0.23196214520012517,116,36,34,0.978242,225,-108.8022448810258,42.0555512861398,0.000125,0.989638848,1.045159632205576,0.16150475070832856,1,5,27,3.8e-05,0.9716184736842104,1.0343217297656897,0.1098860537409484,1,2,7,3.6e-05,0.9700727777777778,1.0346260786320223,0.11036962742818492,1,2,7
31415,p09,1420693857,-108.61482856011949,229.47187219244825,0.1454054033157669,91,29,28,0.988502,225,-108.7951652749332,49.13515737874263,8.6e-05,0.9866751627906976,1.023552885324464,0.09448738303154935,1,2,15,2.7e-05,0.9615297037037038,1.014806055059838,0.05567199182610207,1,1,6,2.6e-05,0.9601282307692307,1.0144365176491323,0.05421292109641309,1,1,6
31415,p10,2013948657,-108.61765693837924,226.64349393269845,0.2019501778857106,112,37,33,0.987938,225,-108.7992336292605,45.06680305144073,0.000113,0.9894693274336284,1.0247880469867405,0.10096224839191281,1,3,23,3.4e-05,0.9689504117647061,1.0161149388205306,0.06296312969234402,1,1,7,3.4e-05,0.9689677647058825,1.016188341133968,0.06303742945864808,1,1,7
31415,p11,2059483716,-108.62795218358768,216.34824872425895,0.1548157013889487,111,30,32,0.986428,225,-108.8027630253079,41.53740700404285,0.000113,0.9892098230088495,1.0279670941843806,0.113169848544315,1,4,20,3.4e-05,0.9688659411764706,1.0169966382397286,0.06582134541962409,1,1,8,2.8e-05,0.9622169999999999,1.0169882023713501,0.06568837159312725,1,1,8
31415,p12,0874562139,-108.62906765145593,215.23278085601305,0.2092286218785164,113,35,34,0.986379,225,-108.8190340604872,25.266371824741896,0.000114,0.9892752807017544,1.0280680542003635,0.11292264315801041,1,4,24,3.7e-05,0.9712693513513515,1.0170760642452392,0.06678021994764397,1,1,8,3.5e-05,0.9696037142857143,1.01730564298135,0.06755635807359926,1,1,8
31415,p13,8054372961,-108.60957988725586,234.72054505607787,0.1997790013511812,102,32,35,0.989591,225,-108.8240159190538,20.284513258133074,0.000111,0.9895621621621622,1.0212680002330827,0.08774331281877533,1,2,20,3.8e-05,0.972498894736842,1.013750545508368,0.054278823357728864,1,1,7,3.7e-05,0.9717767567567568,1.013634362621174,0.05384339950127581,1,1,7
31415,p14,6579301248,-108.59320164779183,251.09878452011003,0.18054520269322355,80,32,30,0.987379,225,-108.7777391268441,66.56130546784311,7.8e-05,0.9855949230769232,1.0258564036142763,0.097700366799281,1,2,14,2.8e-05,0.9631436428571427,1.0127270056556537,0.04833822395703028,1,1,5,3.3e-05,0.9686683030303032,1.0129795060879998,0.04938598444095764,1,1,5
31415,p15,8172640953,-108.61587230661664,228.42812569530224,0.2563210382736304,96,30,30,0.983296,225,-108.7940289974585,50.27143485344254,9.6e-05,0.9876127499999998,1.0345552389121688,0.1286318352267194,1,4,17,3e-05,0.9650885333333332,1.0197420036176355,0.07020956373784422,1,1,6,2.9e-05,0.9639016551724138,1.0199017041112588,0.07049072444422771,1,1,6
31415,p16,0472635918,-108.62410281737992,220.19761493201884,0.2714476067960903,131,35,34,0.975253,225,-108.8246087261328,19.691706179145285,0.000141,0.990519460992908,1.0517132298742082,0.18297410869394803,1,5,31,3.4e-05,0.9681332352941177,1.0345610405433188,0.11261145471535292,1,2,8,3.7e-05,0.9706649189189189,1.034765173516337,0.11350353395862076,1,2,8
31415,p17,6237098145,-108.61424689979405,230.05353251788563,0.3101049577944687,109,35,34,0.986277,225,-108.7968137906301,47.48664168184291,0.000111,0.9890900540540541,1.0283351534189693,0.11269753324108618,1,4,23,3.2e-05,0.9668770625,1.017228879312597,0.06655943860931715,1,1,7,3.4e-05,0.9688018235294118,1.0174275543680646,0.06719728225773139,1,1,7
31415,p18,9752803416,-108.66353462401761,180.76580829432487,0.2608203348140015,219,44,45,0.950204,225,-108.8165542028456,27.746229466345085,0.000209,0.9915528421052633,1.1081137700744157,0.33806231521696906,1,11,48,5e-05,0.976299,1.0740388198590156,0.20989519363556236,1,3,12,4.7e-05,0.9747934893617023,1.0743315165594693,0.21055714121381786,1,3,12
31415,p19,0836497215,-108.64906679289864,195.23363941330274,0.23706894721234323,145,39,37,0.966933,225,-108.814433219465,29.86721284693772,0.000149,0.9905542281879194,1.069798198752835,0.22860961858693946,1,5,35,3.8e-05,0.9711407894736841,1.0427117728815896,0.13147333692725063,1,2,9,4.1e-05,0.9732578048780487,1.0428659035164058,0.13162133569345713,1,2,9
31415,p20,2756819403,-108.63300116122296,211.29927108897562,0.27242614862198655,189,39,43,0.961041,225,-108.8222128256641,22.087606647843927,0.000176,0.9911782840909091,1.083068900181327,0.27220442951301854,1,8,40,3.7e-05,0.969726972972973,1.049746824211448,0.1517752648906204,1,3,9,3.9e-05,0.9713032307692309,1.049778356780875,0.15158419577231794,1,3,9
31415,p21,5836412790,-108.63000241959571,214.2980127162275,0.21666034080302335,129,38,34,0.984199,225,-108.8003818367269,43.91859558504052,0.000116,0.9892821379310346,1.032659621544382,0.12765635536865685,1,4,25,3.7e-05,0.9713254594594596,1.0194365720430498,0.07220620338543181,1,1,9,3.4e-05,0.9688394705882355,1.0193170406396022,0.07164045979486035,1,1,8
31415,p22,9537612480,-108.64026167435705,204.03875795489057,0.22650533688468172,136,37,36,0.97509,225,-108.8219031441314,22.39728818054232,0.00013,0.9899232615384617,1.0520218807981059,0.18271773124604393,1,5,25,3.8e-05,0.9713913684210524,1.035328241308568,0.11555871045521995,1,2,8,3.4e-05,0.9680612941176472,1.0351623778673071,0.11497077475447343,1,2,8
31415,p23,2938704165,-108.61610258796357,228.1978443483723,0.13869229863726315,75,25,25,0.989175,225,-108.7477334406368,96.5669916751466,7.8e-05,0.9853374871794873,1.022074375674192,0.09002965130416989,1,2,16,2.8e-05,0.9628983571428571,1.0113726834988161,0.04638393789031101,1,1,6,2.5e-05,0.95848496,1.0114538723406625,0.04652206251030414,1,1,6
31415,p24,0972835641,-108.65662746062281,187.67297168912478,0.24236881205647415,137,36,39,0.979736,225,-108.8043055898129,39.99484249904128,0.00015,0.9908423066666667,1.0420919775021318,0.16139750955754717,1,6,36,4.2e-05,0.9737976190476192,1.0306093202559472,0.10731170265692468,1,3,11,3.8e-05,0.971053947368421,1.0305885528585106,0.10721197260053274,1,3,10
31415,p25,4135860729,-108.62846421141569,215.8362208962501,0.15694755546932465,109,31,32,0.984876,225,-108.7920544477915,52.24598452043949,0.000104,0.9883251538461539,1.0312561106672202,0.12159284853387914,1,4,19,2.9e-05,0.9637482068965517,1.018348562124789,0.06797415771453047,1,1,6,2.9e-05,0.9636935862068965,1.0187387805730275,0.06933912419069634,1,1,7
